"date","close","high","low","open"
"2021-01-22T18:46:00.000Z",1907.68,1907.68,1907.68,1907.68
"2021-01-22T18:47:00.000Z",1908.13,1908.13,1907.38,1907.38
"2021-01-22T18:48:00.000Z",1907.72,1908.175,1907.72,1908.175
"2021-01-22T18:49:00.000Z",1908.205,1908.205,1908.205,1908.205
"2021-01-22T18:50:00.000Z",1907.47,1907.81,1907.47,1907.81
"2021-01-22T18:51:00.000Z",1907.36,1907.36,1907.36,1907.36
"2021-01-22T18:52:00.000Z",1907.595,1907.78,1907.595,1907.78
"2021-01-22T18:53:00.000Z",1908.22,1908.22,1908.22,1908.22
"2021-01-22T18:54:00.000Z",1908.17,1908.31,1908.17,1908.31
"2021-01-22T18:55:00.000Z",1908.17,1908.17,1908.17,1908.17
"2021-01-22T18:56:00.000Z",1908.57,1908.57,1907.885,1907.885
"2021-01-22T18:57:00.000Z",1908.01,1908.01,1908.01,1908.01
"2021-01-22T18:58:00.000Z",1908.16,1908.69,1908.16,1908.69
"2021-01-22T18:59:00.000Z",1907.63,1908.02,1907.63,1908.02
"2021-01-22T19:00:00.000Z",1908.105,1908.105,1908.105,1908.105
"2021-01-22T19:01:00.000Z",1907.715,1908.05,1907.715,1908.02
"2021-01-22T19:02:00.000Z",1908.52,1908.52,1908.52,1908.52
"2021-01-22T19:03:00.000Z",1909.235,1909.235,1909.235,1909.235
"2021-01-22T19:04:00.000Z",1908.07,1908.07,1908.07,1908.07
"2021-01-22T19:05:00.000Z",1907.38,1908.615,1907.38,1908.615
"2021-01-22T19:06:00.000Z",1907.52,1907.52,1907.52,1907.52
"2021-01-22T19:07:00.000Z",1907.52,1907.52,1907.52,1907.52
"2021-01-22T19:08:00.000Z",1909.555,1909.555,1908.945,1908.945
"2021-01-22T19:09:00.000Z",1909.34,1909.69,1909.34,1909.69
"2021-01-22T19:10:00.000Z",1908.03,1909,1908.03,1909
"2021-01-22T19:11:00.000Z",1908.135,1908.135,1908.135,1908.135
"2021-01-22T19:12:00.000Z",1907.31,1907.585,1907.31,1907.585
"2021-01-22T19:13:00.000Z",1907.16,1907.46,1906.98,1907.46
"2021-01-22T19:14:00.000Z",1908.105,1908.105,1907.4,1907.4
"2021-01-22T19:15:00.000Z",1907.625,1907.935,1907.61,1907.935
"2021-01-22T19:16:00.000Z",1907.625,1907.625,1907.625,1907.625
"2021-01-22T19:17:00.000Z",1907.215,1907.365,1907.215,1907.365
"2021-01-22T19:18:00.000Z",1907.64,1907.64,1907.14,1907.14
"2021-01-22T19:19:00.000Z",1907.385,1907.385,1907.385,1907.385
"2021-01-22T19:20:00.000Z",1907.44,1907.44,1907.44,1907.44
"2021-01-22T19:21:00.000Z",1907.44,1907.44,1907.44,1907.44
"2021-01-22T19:22:00.000Z",1908.43,1908.43,1908.43,1908.43
"2021-01-22T19:23:00.000Z",1908.63,1908.63,1908.63,1908.63
"2021-01-22T19:24:00.000Z",1908.63,1908.63,1908.63,1908.63
"2021-01-22T19:25:00.000Z",1908.685,1909.21,1908.66,1909.21
"2021-01-22T19:26:00.000Z",1908.685,1908.685,1908.685,1908.685
"2021-01-22T19:27:00.000Z",1908.92,1909.38,1908.825,1909.04
"2021-01-22T19:28:00.000Z",1908.38,1908.38,1908.38,1908.38
"2021-01-22T19:29:00.000Z",1908.38,1908.38,1908.38,1908.38
"2021-01-22T19:30:00.000Z",1907.55,1908.12,1907.55,1908.12
"2021-01-22T19:31:00.000Z",1907.685,1907.8,1907.39,1907.635
"2021-01-22T19:32:00.000Z",1907.95,1908.64,1907.92,1907.92
"2021-01-22T19:33:00.000Z",1907.95,1907.95,1907.95,1907.95
"2021-01-22T19:34:00.000Z",1907.05,1908.09,1907.05,1907.53
"2021-01-22T19:35:00.000Z",1907.05,1907.05,1907.05,1907.05
"2021-01-22T19:36:00.000Z",1907.05,1907.05,1907.05,1907.05
"2021-01-22T19:37:00.000Z",1906.99,1906.99,1906.61,1906.61
"2021-01-22T19:38:00.000Z",1906.975,1906.975,1906.64,1906.93
"2021-01-22T19:39:00.000Z",1906.975,1906.975,1906.975,1906.975
"2021-01-22T19:40:00.000Z",1906.92,1906.92,1906.79,1906.79
"2021-01-22T19:41:00.000Z",1907.05,1907.05,1907.05,1907.05
"2021-01-22T19:42:00.000Z",1908.1,1908.1,1908.1,1908.1
"2021-01-22T19:43:00.000Z",1907.11,1907.43,1907.11,1907.43
"2021-01-22T19:44:00.000Z",1907.11,1907.11,1907.11,1907.11
"2021-01-22T19:45:00.000Z",1907.18,1907.63,1907.18,1907.63
"2021-01-22T19:46:00.000Z",1906.99,1906.99,1906.99,1906.99
"2021-01-22T19:47:00.000Z",1906.37,1906.37,1906.32,1906.32
"2021-01-22T19:48:00.000Z",1905.26,1906.46,1905.17,1905.95
"2021-01-22T19:49:00.000Z",1905.26,1905.26,1905.26,1905.26
"2021-01-22T19:50:00.000Z",1905.26,1905.26,1905.26,1905.26
"2021-01-22T19:51:00.000Z",1904.8,1904.8,1904.8,1904.8
"2021-01-22T19:52:00.000Z",1904.8,1904.8,1904.8,1904.8
"2021-01-22T19:53:00.000Z",1905.065,1905.135,1905.065,1905.135
"2021-01-22T19:54:00.000Z",1905.64,1905.64,1905.64,1905.64
"2021-01-22T19:55:00.000Z",1905.52,1905.92,1905.52,1905.92
"2021-01-22T19:56:00.000Z",1906.65,1906.65,1906.65,1906.65
"2021-01-22T19:57:00.000Z",1906.855,1906.855,1906.1,1906.1
"2021-01-22T19:58:00.000Z",1907,1907.41,1907,1907.41
"2021-01-22T19:59:00.000Z",1908.21,1908.54,1907.92,1908.05
"2021-01-22T20:00:00.000Z",1908.27,1908.62,1907.865,1908.62
"2021-01-22T20:01:00.000Z",1908.64,1909.265,1908.32,1909.04
"2021-01-22T20:02:00.000Z",1907.27,1908.515,1907.27,1908.515
"2021-01-22T20:03:00.000Z",1907.38,1907.38,1907.34,1907.34
"2021-01-22T20:04:00.000Z",1908.105,1908.105,1907.98,1907.98
"2021-01-22T20:05:00.000Z",1907.83,1907.83,1907.68,1907.825
"2021-01-22T20:06:00.000Z",1908.03,1908.04,1907.83,1907.84
"2021-01-22T20:07:00.000Z",1908.18,1908.18,1907.825,1907.825
"2021-01-22T20:08:00.000Z",1907.28,1907.28,1906.94,1906.94
"2021-01-22T20:09:00.000Z",1907.12,1907.12,1907.12,1907.12
"2021-01-22T20:10:00.000Z",1907.165,1907.915,1907.165,1907.915
"2021-01-22T20:11:00.000Z",1907.23,1908.39,1907.23,1908.39
"2021-01-22T20:12:00.000Z",1906.525,1906.97,1906.525,1906.97
"2021-01-22T20:13:00.000Z",1906.44,1906.73,1906.44,1906.485
"2021-01-22T20:14:00.000Z",1906.09,1906.2,1906.09,1906.2
"2021-01-22T20:15:00.000Z",1905.98,1905.98,1905.79,1905.79
"2021-01-22T20:16:00.000Z",1906.355,1906.72,1906.355,1906.57
"2021-01-22T20:17:00.000Z",1906.14,1906.7,1906.14,1906.7
"2021-01-22T20:18:00.000Z",1905.78,1905.78,1905.78,1905.78
"2021-01-22T20:19:00.000Z",1904.76,1905.6,1904.76,1905.56
"2021-01-22T20:20:00.000Z",1904.42,1904.42,1904,1904.18
"2021-01-22T20:21:00.000Z",1903.89,1904.54,1903.89,1904.54
"2021-01-22T20:22:00.000Z",1903.98,1903.985,1903.78,1903.78
"2021-01-22T20:23:00.000Z",1904.11,1904.11,1904.11,1904.11
"2021-01-22T20:24:00.000Z",1904.11,1904.11,1904.11,1904.11
"2021-01-22T20:25:00.000Z",1904.65,1904.775,1904.65,1904.77
"2021-01-22T20:26:00.000Z",1904.44,1904.44,1904.4,1904.4
"2021-01-22T20:27:00.000Z",1904.74,1905.67,1904.74,1905.65
"2021-01-22T20:28:00.000Z",1904.73,1904.73,1904.38,1904.38
"2021-01-22T20:29:00.000Z",1904.13,1904.13,1904.13,1904.13
"2021-01-22T20:30:00.000Z",1905.385,1905.385,1904.7,1904.97
"2021-01-22T20:31:00.000Z",1905.6,1905.67,1905.15,1905.21
"2021-01-22T20:32:00.000Z",1905.805,1906.205,1905.805,1906.205
"2021-01-22T20:33:00.000Z",1906.17,1906.29,1905.88,1905.88
"2021-01-22T20:34:00.000Z",1906.51,1906.58,1906.17,1906.17
"2021-01-22T20:35:00.000Z",1906.86,1906.86,1906.4,1906.4
"2021-01-22T20:36:00.000Z",1906.76,1906.76,1905.95,1906.2
"2021-01-22T20:37:00.000Z",1906.76,1906.76,1906.76,1906.76
"2021-01-22T20:38:00.000Z",1906.68,1907.15,1906.68,1906.77
"2021-01-22T20:39:00.000Z",1906.855,1906.855,1906.855,1906.855
"2021-01-22T20:40:00.000Z",1907.06,1907.06,1906.7,1906.7
"2021-01-22T20:41:00.000Z",1907.1,1907.1,1907.07,1907.07
"2021-01-22T20:42:00.000Z",1907.1,1907.1,1907.1,1907.1
"2021-01-22T20:43:00.000Z",1906.63,1906.98,1906.63,1906.63
"2021-01-22T20:44:00.000Z",1907.025,1907.025,1907.025,1907.025
"2021-01-22T20:45:00.000Z",1907.18,1907.685,1907.13,1907.45
"2021-01-22T20:46:00.000Z",1907.21,1907.21,1907.21,1907.21
"2021-01-22T20:47:00.000Z",1907.15,1908.145,1907.15,1908.145
"2021-01-22T20:48:00.000Z",1907.44,1907.44,1907.44,1907.44
"2021-01-22T20:49:00.000Z",1906.27,1907.17,1906.27,1907.17
"2021-01-22T20:50:00.000Z",1905.93,1906.15,1905.39,1906.15
"2021-01-22T20:51:00.000Z",1906.21,1906.21,1905.82,1905.87
"2021-01-22T20:52:00.000Z",1906.82,1906.82,1906.32,1906.32
"2021-01-22T20:53:00.000Z",1907.64,1907.81,1907.19,1907.3
"2021-01-22T20:54:00.000Z",1906.63,1907.36,1906.345,1907.36
"2021-01-22T20:55:00.000Z",1902.66,1905.37,1902.66,1905.37
"2021-01-22T20:56:00.000Z",1904.92,1904.92,1902.85,1902.85
"2021-01-22T20:57:00.000Z",1904.91,1905.6,1904.91,1905.35
"2021-01-22T20:58:00.000Z",1902.35,1905.55,1902.35,1904.78
"2021-01-22T20:59:00.000Z",1902.35,1902.35,1902.35,1902.35
"2021-01-22T21:00:00.000Z",1902.35,1902.35,1902.35,1902.35
"2021-01-25T14:30:00.000Z",1922.91,1923.18,1921.85,1922.34
"2021-01-25T14:31:00.000Z",1922.56,1922.56,1920.56,1920.56
"2021-01-25T14:32:00.000Z",1923.71,1924.02,1920.745,1921.67
"2021-01-25T14:33:00.000Z",1923.92,1924.65,1923.51,1923.52
"2021-01-25T14:34:00.000Z",1925.94,1928.035,1925.14,1925.14
"2021-01-25T14:35:00.000Z",1926.2,1927.345,1926.07,1926.51
"2021-01-25T14:36:00.000Z",1926.2,1926.2,1926.2,1926.2
"2021-01-25T14:37:00.000Z",1926.5,1927.51,1926.15,1926.15
"2021-01-25T14:38:00.000Z",1925.375,1926.31,1925.34,1925.6
"2021-01-25T14:39:00.000Z",1928.305,1928.305,1925.39,1925.55
"2021-01-25T14:40:00.000Z",1926.79,1928.76,1926.79,1928.76
"2021-01-25T14:41:00.000Z",1927.48,1927.48,1927.48,1927.48
"2021-01-25T14:42:00.000Z",1926.665,1926.665,1926.38,1926.38
"2021-01-25T14:43:00.000Z",1926.015,1926.895,1925.76,1926.895
"2021-01-25T14:44:00.000Z",1927.16,1927.16,1926.91,1926.91
"2021-01-25T14:45:00.000Z",1926.2,1926.74,1926.2,1926.74
"2021-01-25T14:46:00.000Z",1925.585,1926.23,1924.36,1926.23
"2021-01-25T14:47:00.000Z",1925.585,1925.585,1925.585,1925.585
"2021-01-25T14:48:00.000Z",1920.07,1920.07,1920,1920
"2021-01-25T14:49:00.000Z",1918.93,1918.93,1918.87,1918.87
"2021-01-25T14:50:00.000Z",1919.48,1919.815,1919.185,1919.67
"2021-01-25T14:51:00.000Z",1919.2,1919.665,1919,1919
"2021-01-25T14:52:00.000Z",1920.355,1920.355,1918.82,1918.82
"2021-01-25T14:53:00.000Z",1921.64,1921.675,1920.93,1920.93
"2021-01-25T14:54:00.000Z",1920.13,1921.695,1920.13,1921.695
"2021-01-25T14:55:00.000Z",1921.13,1921.13,1921.13,1921.13
"2021-01-25T14:56:00.000Z",1919.975,1922.68,1919.975,1922.325
"2021-01-25T14:57:00.000Z",1918.6,1920.08,1918.305,1920.08
"2021-01-25T14:58:00.000Z",1918.37,1918.68,1918.32,1918.54
"2021-01-25T14:59:00.000Z",1916.89,1918.58,1916.88,1918.58
"2021-01-25T15:00:00.000Z",1918.44,1918.8,1917.315,1917.315
"2021-01-25T15:01:00.000Z",1917.77,1917.77,1917.77,1917.77
"2021-01-25T15:02:00.000Z",1919.305,1920.3,1919.11,1919.46
"2021-01-25T15:03:00.000Z",1914.6,1917.42,1914.6,1917.42
"2021-01-25T15:04:00.000Z",1912.49,1913,1912.4,1913
"2021-01-25T15:05:00.000Z",1914.66,1914.66,1913.95,1913.95
"2021-01-25T15:06:00.000Z",1915.12,1915.12,1915.12,1915.12
"2021-01-25T15:07:00.000Z",1913.6,1914.245,1913.6,1914.245
"2021-01-25T15:08:00.000Z",1915.66,1915.66,1914.305,1914.305
"2021-01-25T15:09:00.000Z",1916.17,1916.17,1914.915,1915.21
"2021-01-25T15:10:00.000Z",1912.2,1912.8,1912.2,1912.8
"2021-01-25T15:11:00.000Z",1910.75,1911.74,1910.75,1911.46
"2021-01-25T15:12:00.000Z",1909.89,1912.01,1909.89,1911.53
"2021-01-25T15:13:00.000Z",1908.85,1909.76,1908.69,1909.11
"2021-01-25T15:14:00.000Z",1907.17,1910.08,1907.03,1908.87
"2021-01-25T15:15:00.000Z",1906.82,1907.63,1906.61,1907.04
"2021-01-25T15:16:00.000Z",1908.3,1908.3,1905.86,1906.06
"2021-01-25T15:17:00.000Z",1909.3,1909.88,1907.75,1907.75
"2021-01-25T15:18:00.000Z",1909.54,1909.54,1907,1907
"2021-01-25T15:19:00.000Z",1909.14,1909.14,1908.04,1909
"2021-01-25T15:20:00.000Z",1910.175,1910.175,1909.04,1909.29
"2021-01-25T15:21:00.000Z",1911.81,1912.185,1911.06,1911.7
"2021-01-25T15:22:00.000Z",1911.19,1912.195,1910.4,1912.195
"2021-01-25T15:23:00.000Z",1909.32,1910.5,1909.32,1910
"2021-01-25T15:24:00.000Z",1909.67,1909.67,1909.185,1909.185
"2021-01-25T15:25:00.000Z",1909.05,1911.01,1908.97,1911.01
"2021-01-25T15:26:00.000Z",1908.75,1909.635,1908.45,1908.57
"2021-01-25T15:27:00.000Z",1908.02,1908.315,1906.8,1907.73
"2021-01-25T15:28:00.000Z",1907.57,1907.685,1907,1907.64
"2021-01-25T15:29:00.000Z",1908.14,1909.395,1908.12,1908.12
"2021-01-25T15:30:00.000Z",1908.08,1908.66,1906.7,1907.78
"2021-01-25T15:31:00.000Z",1907.315,1908.51,1906.96,1908.51
"2021-01-25T15:32:00.000Z",1906.885,1908.7,1906.695,1908.5
"2021-01-25T15:33:00.000Z",1906.45,1907.66,1906.45,1907.075
"2021-01-25T15:34:00.000Z",1906.96,1907.725,1906.16,1906.16
"2021-01-25T15:35:00.000Z",1902.13,1904.9,1901.785,1904.65
"2021-01-25T15:36:00.000Z",1901.26,1901.74,1899.31,1901.74
"2021-01-25T15:37:00.000Z",1901.96,1902.265,1900.505,1901.18
"2021-01-25T15:38:00.000Z",1902.425,1903.375,1901.9,1902.29
"2021-01-25T15:39:00.000Z",1902.415,1902.42,1901.625,1902.37
"2021-01-25T15:40:00.000Z",1902.02,1903,1902.02,1902.54
"2021-01-25T15:41:00.000Z",1901.8,1902.07,1900.74,1900.74
"2021-01-25T15:42:00.000Z",1899.5,1900.445,1898.645,1900.445
"2021-01-25T15:43:00.000Z",1898.37,1899.68,1898.26,1899.68
"2021-01-25T15:44:00.000Z",1898.37,1898.37,1898.37,1898.37
"2021-01-25T15:45:00.000Z",1895.75,1896.25,1895.75,1896.01
"2021-01-25T15:46:00.000Z",1895.7,1896.35,1894.71,1894.71
"2021-01-25T15:47:00.000Z",1894.31,1895.09,1894.31,1894.57
"2021-01-25T15:48:00.000Z",1893.045,1893.4,1892.05,1893.4
"2021-01-25T15:49:00.000Z",1893.045,1893.045,1893.045,1893.045
"2021-01-25T15:50:00.000Z",1892.05,1892.05,1891.19,1891.49
"2021-01-25T15:51:00.000Z",1888.355,1891,1886.61,1891
"2021-01-25T15:52:00.000Z",1888.59,1888.59,1885.45,1888.42
"2021-01-25T15:53:00.000Z",1886.55,1886.55,1886.13,1886.25
"2021-01-25T15:54:00.000Z",1888.21,1888.59,1888.21,1888.59
"2021-01-25T15:55:00.000Z",1893.21,1893.21,1888.425,1890.38
"2021-01-25T15:56:00.000Z",1892.6,1892.78,1890.91,1892.5
"2021-01-25T15:57:00.000Z",1890.04,1891.01,1890.04,1891.01
"2021-01-25T15:58:00.000Z",1883.58,1886.975,1883.565,1886.975
"2021-01-25T15:59:00.000Z",1882.84,1884.59,1882.33,1882.53
"2021-01-25T16:00:00.000Z",1886.04,1886.07,1884.66,1884.71
"2021-01-25T16:01:00.000Z",1887.48,1887.48,1885.54,1886.15
"2021-01-25T16:02:00.000Z",1887.48,1887.77,1884.83,1886.05
"2021-01-25T16:03:00.000Z",1884.29,1887.75,1884.29,1887.75
"2021-01-25T16:04:00.000Z",1876.375,1882,1876.375,1882
"2021-01-25T16:05:00.000Z",1870,1876.1,1870,1876.1
"2021-01-25T16:06:00.000Z",1874.15,1875.1,1869.55,1869.83
"2021-01-25T16:07:00.000Z",1874.07,1875.015,1873.555,1873.555
"2021-01-25T16:08:00.000Z",1876.49,1876.49,1872.49,1872.49
"2021-01-25T16:09:00.000Z",1872.99,1876.59,1872.95,1876.59
"2021-01-25T16:10:00.000Z",1878.51,1880,1875.145,1875.145
"2021-01-25T16:11:00.000Z",1883.69,1883.69,1878.16,1878.16
"2021-01-25T16:12:00.000Z",1879.99,1880.095,1879.1,1879.1
"2021-01-25T16:13:00.000Z",1885.52,1885.52,1880.27,1882.39
"2021-01-25T16:14:00.000Z",1890.65,1890.65,1885.45,1885.45
"2021-01-25T16:15:00.000Z",1885.31,1887.95,1885.31,1887.95
"2021-01-25T16:16:00.000Z",1887.26,1889.53,1887.26,1888.67
"2021-01-25T16:17:00.000Z",1885.29,1886.56,1885.27,1885.72
"2021-01-25T16:18:00.000Z",1890.59,1890.97,1888.125,1888.125
"2021-01-25T16:19:00.000Z",1893.66,1893.8,1890.2,1890.68
"2021-01-25T16:20:00.000Z",1894.06,1894.06,1891.94,1891.98
"2021-01-25T16:21:00.000Z",1899.45,1899.96,1895.35,1895.39
"2021-01-25T16:22:00.000Z",1896.255,1897.44,1896.255,1896.52
"2021-01-25T16:23:00.000Z",1897.18,1897.6,1895.35,1896.785
"2021-01-25T16:24:00.000Z",1895.42,1897.55,1894.92,1897.55
"2021-01-25T16:25:00.000Z",1892.5,1894.47,1892.45,1894.02
"2021-01-25T16:26:00.000Z",1894.47,1894.47,1894.34,1894.34
"2021-01-25T16:27:00.000Z",1888.78,1893.4,1888.78,1893.02
"2021-01-25T16:28:00.000Z",1886,1888.85,1886,1888.69
"2021-01-25T16:29:00.000Z",1885.8,1887.05,1885.03,1887.05
"2021-01-25T16:30:00.000Z",1883.875,1883.875,1883.875,1883.875
"2021-01-25T16:31:00.000Z",1883.875,1883.875,1883.875,1883.875
"2021-01-25T16:32:00.000Z",1885.15,1885.705,1885.15,1885.24
"2021-01-25T16:33:00.000Z",1885.2,1886.32,1885.2,1885.43
"2021-01-25T16:34:00.000Z",1881.15,1884.46,1880.82,1883.5
"2021-01-25T16:35:00.000Z",1881.22,1882.58,1881.22,1881.57
"2021-01-25T16:36:00.000Z",1882.03,1882.03,1882.03,1882.03
"2021-01-25T16:37:00.000Z",1879.12,1881.41,1879.12,1881.3
"2021-01-25T16:38:00.000Z",1878.78,1880.34,1878.78,1880.34
"2021-01-25T16:39:00.000Z",1880.775,1880.775,1879.18,1879.235
"2021-01-25T16:40:00.000Z",1879.1,1881.69,1879.1,1881.69
"2021-01-25T16:41:00.000Z",1877.6,1880.16,1876.91,1880.05
"2021-01-25T16:42:00.000Z",1878.91,1878.91,1876.36,1876.36
"2021-01-25T16:43:00.000Z",1877.12,1879.41,1877.12,1879.14
"2021-01-25T16:44:00.000Z",1875.49,1876.99,1875.49,1876.99
"2021-01-25T16:45:00.000Z",1878.58,1878.58,1876.16,1876.63
"2021-01-25T16:46:00.000Z",1879.72,1879.72,1877.435,1877.78
"2021-01-25T16:47:00.000Z",1879.8,1880.4,1879.7,1879.7
"2021-01-25T16:48:00.000Z",1879.005,1879.92,1879.005,1879.91
"2021-01-25T16:49:00.000Z",1881.15,1881.15,1879.81,1879.81
"2021-01-25T16:50:00.000Z",1881.425,1882.67,1880.92,1880.92
"2021-01-25T16:51:00.000Z",1882.9,1883.05,1881.49,1881.49
"2021-01-25T16:52:00.000Z",1882.725,1883.33,1882.725,1883.33
