"date","close","high","low","open"
"2021-01-22T17:58:00.000Z",571.32,571.32,571.32,571.32
"2021-01-22T17:59:00.000Z",571.3,571.325,571,571.305
"2021-01-22T18:00:00.000Z",571.165,571.28,571.165,571.28
"2021-01-22T18:01:00.000Z",571.63,571.63,571.12,571.25
"2021-01-22T18:02:00.000Z",571.285,571.775,571.285,571.775
"2021-01-22T18:03:00.000Z",572.22,572.25,571.12,571.25
"2021-01-22T18:04:00.000Z",572.46,572.6,571.99,571.99
"2021-01-22T18:05:00.000Z",572.1,572.125,572.07,572.07
"2021-01-22T18:06:00.000Z",571.86,571.93,571.44,571.93
"2021-01-22T18:07:00.000Z",571.49,571.89,571.41,571.89
"2021-01-22T18:08:00.000Z",571.17,571.4,571.095,571.4
"2021-01-22T18:09:00.000Z",571.02,571.02,571.02,571.02
"2021-01-22T18:10:00.000Z",570.675,570.86,570.55,570.82
"2021-01-22T18:11:00.000Z",570.81,571.02,570.705,570.81
"2021-01-22T18:12:00.000Z",571.45,571.45,570.695,570.965
"2021-01-22T18:13:00.000Z",571.24,571.32,571.22,571.26
"2021-01-22T18:14:00.000Z",571.395,571.87,571.32,571.32
"2021-01-22T18:15:00.000Z",571.42,571.42,571.37,571.37
"2021-01-22T18:16:00.000Z",571.025,571.41,571.025,571.23
"2021-01-22T18:17:00.000Z",570.805,571.175,570.805,571.06
"2021-01-22T18:18:00.000Z",570.725,570.96,570.685,570.7
"2021-01-22T18:19:00.000Z",570.885,570.885,570.66,570.76
"2021-01-22T18:20:00.000Z",570.6,570.86,570.6,570.61
"2021-01-22T18:21:00.000Z",570.78,570.78,570.51,570.515
"2021-01-22T18:22:00.000Z",570.78,570.815,570.62,570.62
"2021-01-22T18:23:00.000Z",570.815,571.08,570.76,571.055
"2021-01-22T18:24:00.000Z",570.815,570.815,570.815,570.815
"2021-01-22T18:25:00.000Z",571.075,571.645,571.075,571.525
"2021-01-22T18:26:00.000Z",571.25,571.265,571,571.22
"2021-01-22T18:27:00.000Z",571.25,571.25,571.25,571.25
"2021-01-22T18:28:00.000Z",571.4,571.64,571.4,571.505
"2021-01-22T18:29:00.000Z",571.07,571.44,571.07,571.395
"2021-01-22T18:30:00.000Z",571.08,571.09,571.01,571.01
"2021-01-22T18:31:00.000Z",571.33,571.39,571.12,571.32
"2021-01-22T18:32:00.000Z",571.43,571.55,571.04,571.04
"2021-01-22T18:33:00.000Z",571.46,571.75,571.46,571.54
"2021-01-22T18:34:00.000Z",571.63,571.63,571.16,571.2
"2021-01-22T18:35:00.000Z",571.77,571.77,571.565,571.66
"2021-01-22T18:36:00.000Z",571.775,571.845,571.6,571.83
"2021-01-22T18:37:00.000Z",571.655,571.69,571.655,571.69
"2021-01-22T18:38:00.000Z",571.38,571.56,571.36,571.56
"2021-01-22T18:39:00.000Z",571.6,571.6,571.6,571.6
"2021-01-22T18:40:00.000Z",571.79,571.83,571.71,571.71
"2021-01-22T18:41:00.000Z",571.665,571.84,571.4,571.84
"2021-01-22T18:42:00.000Z",571.94,572,571.73,571.73
"2021-01-22T18:43:00.000Z",571.7,571.75,571.68,571.74
"2021-01-22T18:44:00.000Z",571.87,571.96,571.72,571.72
"2021-01-22T18:45:00.000Z",571.93,571.995,571.89,571.91
"2021-01-22T18:46:00.000Z",571.385,571.47,571.385,571.47
"2021-01-22T18:47:00.000Z",571.64,571.645,571.475,571.615
"2021-01-22T18:48:00.000Z",571.795,571.945,571.66,571.66
"2021-01-22T18:49:00.000Z",571.4,571.57,571.39,571.54
"2021-01-22T18:50:00.000Z",571.03,571.3,571.03,571.23
"2021-01-22T18:51:00.000Z",570.625,570.89,570.625,570.68
"2021-01-22T18:52:00.000Z",570.59,570.67,570.55,570.67
"2021-01-22T18:53:00.000Z",571.1,571.1,570.87,570.87
"2021-01-22T18:54:00.000Z",571.125,571.275,571,571
"2021-01-22T18:55:00.000Z",571.19,571.19,570.785,570.785
"2021-01-22T18:56:00.000Z",571.33,571.33,571.04,571.07
"2021-01-22T18:57:00.000Z",571.45,571.535,571.45,571.49
"2021-01-22T18:58:00.000Z",571.44,571.44,571.285,571.285
"2021-01-22T18:59:00.000Z",571.05,571.425,571.05,571.41
"2021-01-22T19:00:00.000Z",571.1,571.17,570.86,571
"2021-01-22T19:01:00.000Z",570.925,571.18,570.925,571.1
"2021-01-22T19:02:00.000Z",570.875,570.875,570.61,570.67
"2021-01-22T19:03:00.000Z",570.705,570.97,570.69,570.97
"2021-01-22T19:04:00.000Z",570.465,570.69,570.465,570.69
"2021-01-22T19:05:00.000Z",568.72,570.22,568.72,570.22
"2021-01-22T19:06:00.000Z",569.74,570.165,568.74,568.92
"2021-01-22T19:07:00.000Z",569.375,569.41,569.32,569.41
"2021-01-22T19:08:00.000Z",569.375,569.375,569.375,569.375
"2021-01-22T19:09:00.000Z",568.48,569.13,568.48,569.12
"2021-01-22T19:10:00.000Z",567.82,568.6,567.8,568.6
"2021-01-22T19:11:00.000Z",567.99,568.055,567.67,567.67
"2021-01-22T19:12:00.000Z",568.45,568.45,568.23,568.23
"2021-01-22T19:13:00.000Z",568.78,568.78,568.53,568.65
"2021-01-22T19:14:00.000Z",568.66,568.825,568.46,568.825
"2021-01-22T19:15:00.000Z",568.78,568.78,568.78,568.78
"2021-01-22T19:16:00.000Z",568.77,568.77,568.62,568.7
"2021-01-22T19:17:00.000Z",568.55,568.78,568.55,568.78
"2021-01-22T19:18:00.000Z",568.91,568.91,568.4,568.4
"2021-01-22T19:19:00.000Z",568.91,568.91,568.91,568.91
"2021-01-22T19:20:00.000Z",569.56,569.66,569.34,569.35
"2021-01-22T19:21:00.000Z",569.72,569.72,569.72,569.72
"2021-01-22T19:22:00.000Z",569.59,569.61,569.43,569.61
"2021-01-22T19:23:00.000Z",569.02,569.595,569.02,569.595
"2021-01-22T19:24:00.000Z",569.29,569.29,568.86,569.03
"2021-01-22T19:25:00.000Z",568.77,569.13,568.77,569.13
"2021-01-22T19:26:00.000Z",568.27,568.67,568.27,568.56
"2021-01-22T19:27:00.000Z",567.74,568.04,567.74,567.94
"2021-01-22T19:28:00.000Z",568.42,568.62,568.06,568.07
"2021-01-22T19:29:00.000Z",568.76,568.85,568.43,568.43
"2021-01-22T19:30:00.000Z",568.76,568.76,568.76,568.76
"2021-01-22T19:31:00.000Z",568.865,568.91,568.615,568.91
"2021-01-22T19:32:00.000Z",568.865,568.865,568.865,568.865
"2021-01-22T19:33:00.000Z",569.21,569.335,569.07,569.075
"2021-01-22T19:34:00.000Z",569.65,569.65,569.185,569.185
"2021-01-22T19:35:00.000Z",569.115,569.54,569.115,569.54
"2021-01-22T19:36:00.000Z",568.935,569.115,568.93,569.1
"2021-01-22T19:37:00.000Z",569.26,569.285,568.925,569.13
"2021-01-22T19:38:00.000Z",569.44,569.44,569.15,569.17
"2021-01-22T19:39:00.000Z",568.975,569.14,568.915,569.07
"2021-01-22T19:40:00.000Z",569,569.13,568.85,568.97
"2021-01-22T19:41:00.000Z",569.07,569.07,569,569
"2021-01-22T19:42:00.000Z",569.025,569.025,569.005,569.005
"2021-01-22T19:43:00.000Z",568.84,568.96,568.75,568.96
"2021-01-22T19:44:00.000Z",569.815,569.815,568.78,568.78
"2021-01-22T19:45:00.000Z",569.51,569.98,569.395,569.98
"2021-01-22T19:46:00.000Z",569.54,569.56,569.09,569.56
"2021-01-22T19:47:00.000Z",568.63,569.36,568.595,569.36
"2021-01-22T19:48:00.000Z",567.9,568.32,567.9,568.31
"2021-01-22T19:49:00.000Z",568.28,568.28,567.835,567.845
"2021-01-22T19:50:00.000Z",567.63,568.155,567.63,568.155
"2021-01-22T19:51:00.000Z",567.23,567.73,567.13,567.73
"2021-01-22T19:52:00.000Z",567.68,567.86,567.62,567.66
"2021-01-22T19:53:00.000Z",567.555,567.84,567.49,567.75
"2021-01-22T19:54:00.000Z",567.88,567.88,567.37,567.66
"2021-01-22T19:55:00.000Z",567.61,568.17,567.35,568.17
"2021-01-22T19:56:00.000Z",567.64,567.775,567.64,567.65
"2021-01-22T19:57:00.000Z",567.79,567.805,567.35,567.77
"2021-01-22T19:58:00.000Z",568.05,568.325,567.86,567.86
"2021-01-22T19:59:00.000Z",567.69,568.205,567.69,567.99
"2021-01-22T20:00:00.000Z",567.725,568.055,567.68,567.68
"2021-01-22T20:01:00.000Z",567.53,567.88,567.53,567.79
"2021-01-22T20:02:00.000Z",567.5,567.5,567.21,567.21
"2021-01-22T20:03:00.000Z",567.52,567.82,567.47,567.5
"2021-01-22T20:04:00.000Z",567.485,567.485,567.485,567.485
"2021-01-22T20:05:00.000Z",567.56,567.56,567.23,567.38
"2021-01-22T20:06:00.000Z",567.405,567.405,567.405,567.405
"2021-01-22T20:07:00.000Z",568.06,568.06,567.59,567.59
"2021-01-22T20:08:00.000Z",568.46,568.48,568.46,568.48
"2021-01-22T20:09:00.000Z",569.61,569.65,568.5,568.54
"2021-01-22T20:10:00.000Z",569.79,569.79,569.385,569.53
"2021-01-22T20:11:00.000Z",569.08,569.995,569.08,569.8
"2021-01-22T20:12:00.000Z",568.62,568.75,568.07,568.46
"2021-01-22T20:13:00.000Z",568.62,568.62,568.62,568.62
"2021-01-22T20:14:00.000Z",568.77,569.32,568.75,568.75
"2021-01-22T20:15:00.000Z",569.06,569.075,568.77,568.77
"2021-01-22T20:16:00.000Z",568.85,569.37,568.85,569.37
"2021-01-22T20:17:00.000Z",568.33,569.05,568.31,568.975
"2021-01-22T20:18:00.000Z",567.94,568.1,567.94,568.09
"2021-01-22T20:19:00.000Z",568.255,568.28,567.91,568.13
"2021-01-22T20:20:00.000Z",568.29,568.62,568.16,568.16
"2021-01-22T20:21:00.000Z",568.07,568.18,567.85,568.18
"2021-01-22T20:22:00.000Z",568.345,568.62,568.29,568.3
"2021-01-22T20:23:00.000Z",568.175,568.175,567.91,568.14
"2021-01-22T20:24:00.000Z",567.8,567.875,567.69,567.84
"2021-01-22T20:25:00.000Z",568.02,568.02,567.54,567.78
"2021-01-22T20:26:00.000Z",568.22,568.45,567.89,567.89
"2021-01-22T20:27:00.000Z",568.23,568.41,568.23,568.41
"2021-01-22T20:28:00.000Z",568.78,568.78,568.15,568.26
"2021-01-22T20:29:00.000Z",568.77,568.91,568.45,568.79
"2021-01-22T20:30:00.000Z",568.935,569.08,568.72,568.76
"2021-01-22T20:31:00.000Z",568.79,568.83,568.62,568.73
"2021-01-22T20:32:00.000Z",568.745,568.905,568.61,568.79
"2021-01-22T20:33:00.000Z",568.78,568.8,568.62,568.63
"2021-01-22T20:34:00.000Z",568.66,568.8,568.66,568.8
"2021-01-22T20:35:00.000Z",568.345,568.55,568.26,568.55
"2021-01-22T20:36:00.000Z",568.58,568.58,568.225,568.38
"2021-01-22T20:37:00.000Z",568.33,568.37,567.94,568.34
"2021-01-22T20:38:00.000Z",568.23,568.69,568.19,568.335
"2021-01-22T20:39:00.000Z",568.3,568.45,568.215,568.28
"2021-01-22T20:40:00.000Z",568.41,568.62,568.27,568.29
"2021-01-22T20:41:00.000Z",568.53,568.53,568.25,568.34
"2021-01-22T20:42:00.000Z",568.67,568.7,568.42,568.52
"2021-01-22T20:43:00.000Z",568.375,568.55,568.315,568.54
"2021-01-22T20:44:00.000Z",568.45,568.51,568.385,568.51
"2021-01-22T20:45:00.000Z",568.22,568.46,568.22,568.46
"2021-01-22T20:46:00.000Z",567.945,568.18,567.89,568.18
"2021-01-22T20:47:00.000Z",567.7,567.95,567.7,567.83
"2021-01-22T20:48:00.000Z",566.92,567.605,566.7,567.6
"2021-01-22T20:49:00.000Z",566.515,566.84,566.515,566.84
"2021-01-22T20:50:00.000Z",566,566.44,566,566.39
"2021-01-22T20:51:00.000Z",565.26,565.94,565.26,565.94
"2021-01-22T20:52:00.000Z",565.625,565.8,565.34,565.42
"2021-01-22T20:53:00.000Z",565.56,565.61,565.3,565.58
"2021-01-22T20:54:00.000Z",565.525,565.765,565.435,565.54
"2021-01-22T20:55:00.000Z",564.67,565.68,564.635,565.68
"2021-01-22T20:56:00.000Z",565.28,565.285,564.375,564.53
"2021-01-22T20:57:00.000Z",565,565.48,565,565.4
"2021-01-22T20:58:00.000Z",564.99,565.4,564.78,565.26
"2021-01-22T20:59:00.000Z",565.12,565.48,564.9,565
"2021-01-22T21:00:00.000Z",565.12,565.12,565.12,565.12
"2021-01-25T14:30:00.000Z",568.24,569.49,567.18,567.18
"2021-01-25T14:31:00.000Z",567.24,567.8,565.835,567.72
"2021-01-25T14:32:00.000Z",568,568,566.58,566.65
"2021-01-25T14:33:00.000Z",568.4,568.43,567.42,567.79
"2021-01-25T14:34:00.000Z",569.01,569.015,567.7,568.79
"2021-01-25T14:35:00.000Z",566.79,568.77,566.57,568.67
"2021-01-25T14:36:00.000Z",567.35,567.605,566.77,566.78
"2021-01-25T14:37:00.000Z",568.205,568.36,567.675,567.675
"2021-01-25T14:38:00.000Z",568.26,568.56,568.17,568.17
"2021-01-25T14:39:00.000Z",567.24,568.59,567.24,568.28
"2021-01-25T14:40:00.000Z",567.86,568.3,567.48,567.485
"2021-01-25T14:41:00.000Z",565.95,567.87,565.95,567.85
"2021-01-25T14:42:00.000Z",563.805,566.115,563.19,565.8
"2021-01-25T14:43:00.000Z",565.1,565.43,564.16,564.16
"2021-01-25T14:44:00.000Z",564.66,565.24,564.66,565.24
"2021-01-25T14:45:00.000Z",563,564.69,563,564.65
"2021-01-25T14:46:00.000Z",562.34,563.455,561.81,563.21
"2021-01-25T14:47:00.000Z",562.35,563.045,562.17,562.54
"2021-01-25T14:48:00.000Z",561.59,561.84,561.035,561.84
"2021-01-25T14:49:00.000Z",561.43,561.9,561.055,561.9
"2021-01-25T14:50:00.000Z",561.7,562.68,561.09,561.34
"2021-01-25T14:51:00.000Z",564.47,565.05,562.57,562.585
"2021-01-25T14:52:00.000Z",564.12,564.515,563.83,564.5
"2021-01-25T14:53:00.000Z",564.57,565.42,563.43,563.59
"2021-01-25T14:54:00.000Z",563.84,564.63,563.56,564.63
"2021-01-25T14:55:00.000Z",564.4,564.4,563.48,563.48
"2021-01-25T14:56:00.000Z",563.48,564.615,563.27,564.615
"2021-01-25T14:57:00.000Z",561.45,563.42,561.45,563.42
"2021-01-25T14:58:00.000Z",562.24,562.24,561.09,561.31
"2021-01-25T14:59:00.000Z",562.98,562.98,562.15,562.32
"2021-01-25T15:00:00.000Z",562.22,562.97,562.105,562.92
"2021-01-25T15:01:00.000Z",561.17,562.41,561.01,562.41
"2021-01-25T15:02:00.000Z",561.17,561.52,561.15,561.39
"2021-01-25T15:03:00.000Z",560.275,561.47,560.1,561.4
"2021-01-25T15:04:00.000Z",558.82,560.32,558.7,560.11
"2021-01-25T15:05:00.000Z",560.09,560.275,558.98,558.98
"2021-01-25T15:06:00.000Z",559.92,560.065,559.61,559.9
"2021-01-25T15:07:00.000Z",560.36,560.47,559.98,560.005
"2021-01-25T15:08:00.000Z",560.725,561.11,560.26,560.42
"2021-01-25T15:09:00.000Z",560.02,560.74,559.91,560.73
"2021-01-25T15:10:00.000Z",560.145,560.3,559.83,559.98
"2021-01-25T15:11:00.000Z",559.43,560.13,559.23,560.13
"2021-01-25T15:12:00.000Z",558.87,559.36,558.87,558.99
"2021-01-25T15:13:00.000Z",558.77,559.16,558.77,558.935
"2021-01-25T15:14:00.000Z",558.88,559.545,558.88,559.39
"2021-01-25T15:15:00.000Z",557.645,559.24,557.645,558.9
"2021-01-25T15:16:00.000Z",556.57,557.72,556.45,557.72
"2021-01-25T15:17:00.000Z",557.86,557.91,556.495,556.64
"2021-01-25T15:18:00.000Z",556.31,557.53,556.31,557.53
"2021-01-25T15:19:00.000Z",555.92,556.32,555.39,556.28
"2021-01-25T15:20:00.000Z",557.13,557.13,556.14,556.52
"2021-01-25T15:21:00.000Z",557.46,557.71,556.99,557.33
"2021-01-25T15:22:00.000Z",557.075,557.85,557.075,557.47
"2021-01-25T15:23:00.000Z",557.17,557.17,556.01,556.59
"2021-01-25T15:24:00.000Z",557.57,557.83,557.15,557.15
"2021-01-25T15:25:00.000Z",557.28,557.67,556.855,557.56
"2021-01-25T15:26:00.000Z",558.48,558.685,557.28,557.325
"2021-01-25T15:27:00.000Z",558.55,558.68,558.14,558.17
"2021-01-25T15:28:00.000Z",558.76,558.88,558.28,558.68
"2021-01-25T15:29:00.000Z",558.81,559.39,558.805,558.805
"2021-01-25T15:30:00.000Z",558.55,559.08,558.55,558.97
"2021-01-25T15:31:00.000Z",558.91,559.15,558.795,558.795
"2021-01-25T15:32:00.000Z",557.85,558.75,557.475,558.75
"2021-01-25T15:33:00.000Z",557.86,558.16,557.74,557.74
"2021-01-25T15:34:00.000Z",559.16,559.24,558.06,558.11
"2021-01-25T15:35:00.000Z",559.11,559.41,558.75,558.895
"2021-01-25T15:36:00.000Z",558.67,558.905,558.16,558.905
"2021-01-25T15:37:00.000Z",559.92,560.45,558.98,558.98
"2021-01-25T15:38:00.000Z",560.28,560.71,560,560.71
"2021-01-25T15:39:00.000Z",559.57,560.3,559.3,560.155
"2021-01-25T15:40:00.000Z",560.35,560.7,559.625,559.625
"2021-01-25T15:41:00.000Z",559.47,560.36,559.47,560.155
"2021-01-25T15:42:00.000Z",559.625,560.19,559.4,559.615
"2021-01-25T15:43:00.000Z",558.53,559.66,558.51,559.55
"2021-01-25T15:44:00.000Z",558.81,559.49,558.78,559.305
"2021-01-25T15:45:00.000Z",558.48,559.07,558.48,558.77
"2021-01-25T15:46:00.000Z",558.085,558.56,558.05,558.23
"2021-01-25T15:47:00.000Z",557.73,558.19,557.73,558.07
"2021-01-25T15:48:00.000Z",558.73,558.89,557.67,557.73
"2021-01-25T15:49:00.000Z",557.78,558.63,557.78,558.63
"2021-01-25T15:50:00.000Z",557.95,558.47,557.74,557.84
"2021-01-25T15:51:00.000Z",557.13,558.04,556.85,557.855
"2021-01-25T15:52:00.000Z",557.23,557.335,556.89,557.335
"2021-01-25T15:53:00.000Z",556.56,557.34,556.5,556.985
"2021-01-25T15:54:00.000Z",557.22,557.24,556.29,556.39
"2021-01-25T15:55:00.000Z",557.635,557.65,557.36,557.415
"2021-01-25T15:56:00.000Z",557.555,557.99,557.48,557.91
"2021-01-25T15:57:00.000Z",556.72,557.675,556.635,557.505
"2021-01-25T15:58:00.000Z",556.45,556.79,556.325,556.73
"2021-01-25T15:59:00.000Z",554.2,556.39,553.92,556.31
"2021-01-25T16:00:00.000Z",555.23,555.29,553.89,553.89
"2021-01-25T16:01:00.000Z",555.81,555.9,555,555.27
"2021-01-25T16:02:00.000Z",555.03,555.52,554.235,555.52
"2021-01-25T16:03:00.000Z",552.61,554.85,552.61,554.85
"2021-01-25T16:04:00.000Z",551.69,552.65,551.36,552.565
"2021-01-25T16:05:00.000Z",550.94,551.585,550.84,551.45
"2021-01-25T16:06:00.000Z",552.87,553.015,551.065,551.065
"2021-01-25T16:07:00.000Z",552.05,553.425,552.05,553.015
"2021-01-25T16:08:00.000Z",551.815,552.3,550.97,552.3
"2021-01-25T16:09:00.000Z",551.47,551.71,550.41,551.44
"2021-01-25T16:10:00.000Z",551.06,551.28,549.09,550.21
"2021-01-25T16:11:00.000Z",552.31,552.54,550.495,551.14
"2021-01-25T16:12:00.000Z",553.19,553.19,551.2,551.88
"2021-01-25T16:13:00.000Z",553.58,553.96,552.51,552.52
"2021-01-25T16:14:00.000Z",553.44,554.5,553.09,553.54
"2021-01-25T16:15:00.000Z",553.64,553.64,552.65,553.05
"2021-01-25T16:16:00.000Z",554.225,554.94,553.7,553.82
"2021-01-25T16:17:00.000Z",552.15,554.35,552.15,554.35
"2021-01-25T16:18:00.000Z",553.75,553.925,552.405,552.605
"2021-01-25T16:19:00.000Z",554.57,555.08,553.7,553.92
"2021-01-25T16:20:00.000Z",554.8,555.02,553.93,554.32
"2021-01-25T16:21:00.000Z",555.86,556.42,554.845,555.27
"2021-01-25T16:22:00.000Z",556.44,556.44,555.3,555.425
"2021-01-25T16:23:00.000Z",556.62,556.75,555.75,556.255
"2021-01-25T16:24:00.000Z",557.41,557.41,556.51,556.55
"2021-01-25T16:25:00.000Z",556.415,557.035,556.415,557.035
"2021-01-25T16:26:00.000Z",555.635,556.44,555.42,556.35
"2021-01-25T16:27:00.000Z",555.04,555.93,555.04,555.93
"2021-01-25T16:28:00.000Z",554.73,555.545,554.73,555.545
"2021-01-25T16:29:00.000Z",555.14,555.36,554.62,554.62
"2021-01-25T16:30:00.000Z",555.56,555.84,555.09,555.09
"2021-01-25T16:31:00.000Z",556.23,556.44,555.49,555.49
"2021-01-25T16:32:00.000Z",557.98,558.11,557.885,557.885
"2021-01-25T16:33:00.000Z",558.395,558.75,558.065,558.75
"2021-01-25T16:34:00.000Z",558.45,558.69,558.33,558.395
"2021-01-25T16:35:00.000Z",558.945,559.4,558.585,558.65
"2021-01-25T16:36:00.000Z",559.135,559.59,558.99,558.99
"2021-01-25T16:37:00.000Z",558.455,558.64,558.455,558.57
"2021-01-25T16:38:00.000Z",558.07,558.695,558.07,558.64
"2021-01-25T16:39:00.000Z",558.28,558.45,558.065,558.45
"2021-01-25T16:40:00.000Z",558.23,558.455,557.835,558.415
"2021-01-25T16:41:00.000Z",557.2,558.37,557.2,558.17
"2021-01-25T16:42:00.000Z",557.055,557.615,556.7,557.335
"2021-01-25T16:43:00.000Z",557.37,557.37,557.01,557.165
"2021-01-25T16:44:00.000Z",556.775,557.71,556.775,557.71
"2021-01-25T16:45:00.000Z",557,557,556.31,556.49
"2021-01-25T16:46:00.000Z",556.31,556.57,555.68,556.505
"2021-01-25T16:47:00.000Z",554.595,556.3,554.595,556.3
"2021-01-25T16:48:00.000Z",555.04,555.04,554.29,554.725
"2021-01-25T16:49:00.000Z",554.665,555.05,554.015,555.05
"2021-01-25T16:50:00.000Z",554.92,554.92,554.65,554.815
"2021-01-25T16:51:00.000Z",555.035,555.31,554.5,554.68
"2021-01-25T16:52:00.000Z",555.12,555.47,554.77,555.03
"2021-01-25T16:53:00.000Z",555.285,555.29,555.14,555.2
"2021-01-25T16:54:00.000Z",555.405,555.405,555.075,555.125
"2021-01-25T16:55:00.000Z",555.55,555.55,555.23,555.34
"2021-01-25T16:56:00.000Z",555.64,555.64,555.355,555.355
"2021-01-25T16:57:00.000Z",555.83,556.21,555.54,555.54
"2021-01-25T16:58:00.000Z",556.33,556.655,556.33,556.43
"2021-01-25T16:59:00.000Z",556.44,556.76,556.015,556.36
"2021-01-25T17:00:00.000Z",557.34,557.34,556.585,556.585
"2021-01-25T17:01:00.000Z",558.29,558.29,557.505,557.505
"2021-01-25T17:02:00.000Z",558.11,558.77,558.11,558.225
"2021-01-25T17:03:00.000Z",558.31,558.41,558.03,558.03
"2021-01-25T17:04:00.000Z",558.895,558.895,558.5,558.5
"2021-01-25T17:05:00.000Z",559.545,559.85,559.15,559.49
"2021-01-25T17:06:00.000Z",559.275,559.61,559.075,559.545
"2021-01-25T17:07:00.000Z",559.7,559.7,559.34,559.61
"2021-01-25T17:08:00.000Z",559.8,559.94,559.535,559.67
"2021-01-25T17:09:00.000Z",558.58,559.89,558.53,559.755
"2021-01-25T17:10:00.000Z",558.1,558.66,557.9,558.58
"2021-01-25T17:11:00.000Z",558.965,558.965,557.915,557.94
"2021-01-25T17:12:00.000Z",558.61,559.125,558.455,558.95
"2021-01-25T17:13:00.000Z",557.145,558.345,557.01,558.165
"2021-01-25T17:14:00.000Z",557.06,557.12,556.73,557.01
"2021-01-25T17:15:00.000Z",556.7,557.32,556.7,557.32
"2021-01-25T17:16:00.000Z",556.895,557.105,556.74,557.03
"2021-01-25T17:17:00.000Z",556.4,556.78,556.185,556.78
"2021-01-25T17:18:00.000Z",556.14,556.32,555.905,556.32
"2021-01-25T17:19:00.000Z",555.985,556.63,555.81,556.14
"2021-01-25T17:20:00.000Z",556.6,556.6,555.66,555.66
"2021-01-25T17:21:00.000Z",555.83,556.6,555.795,556.46
"2021-01-25T17:22:00.000Z",555.32,555.775,555.32,555.71
"2021-01-25T17:23:00.000Z",554.92,555.63,554.81,555.32
"2021-01-25T17:24:00.000Z",554.7,555.09,554.61,555.07
"2021-01-25T17:25:00.000Z",555.22,555.39,554.835,554.835
"2021-01-25T17:26:00.000Z",554.46,555.16,554.46,555.16
"2021-01-25T17:27:00.000Z",554.725,555.06,554.27,554.27
"2021-01-25T17:28:00.000Z",554.51,554.865,554.51,554.865
"2021-01-25T17:29:00.000Z",554.56,554.715,554.265,554.715
"2021-01-25T17:30:00.000Z",554.54,554.76,553.72,554.4
"2021-01-25T17:31:00.000Z",554.92,554.92,553.95,553.95
"2021-01-25T17:32:00.000Z",555.11,555.11,554.63,554.88
"2021-01-25T17:33:00.000Z",555.29,555.35,554.765,555.005
"2021-01-25T17:34:00.000Z",555.745,555.855,555,555
"2021-01-25T17:35:00.000Z",555.59,555.625,555.07,555.625
